,age,job,education,contact,month,duration,campaign,prev_contact,previous,poutcome,emp_var_rate,cons_conf_idx,deposit_approve
2011,27,0,0,0,0,484,3,0,0,0,1.1,-36.4,0
2012,52,0,1,0,0,467,5,0,0,0,1.1,-36.4,0
2013,39,0,1,0,0,241,3,0,0,0,1.1,-36.4,0
2014,34,0,1,0,0,248,2,0,0,0,1.1,-36.4,0
2015,47,0,1,0,0,198,3,0,0,0,1.1,-36.4,0
2016,31,0,0,0,0,212,2,0,0,0,1.1,-36.4,0
2017,33,1,1,0,0,115,4,0,0,0,1.1,-36.4,0
2018,36,0,0,0,0,58,7,0,0,0,1.1,-36.4,0
2019,31,0,1,0,0,456,6,0,0,0,1.1,-36.4,0
2020,36,0,0,0,0,145,4,0,0,0,1.1,-36.4,0
2021,57,0,0,0,0,300,3,0,0,0,1.1,-36.4,0
2022,41,0,1,0,0,264,2,0,0,0,1.1,-36.4,0
2023,40,1,0,0,0,184,4,0,0,0,1.1,-36.4,0
2024,40,0,1,0,0,177,4,0,0,0,1.1,-36.4,0
2025,29,0,0,0,0,65,5,0,0,0,1.1,-36.4,0
2026,39,0,0,0,0,299,5,0,0,0,1.1,-36.4,0
2027,31,0,1,0,0,93,4,0,0,0,1.1,-36.4,0
2028,50,0,0,0,0,22,5,0,0,0,1.1,-36.4,0
2029,47,0,0,0,0,170,8,0,0,0,1.1,-36.4,0
2030,37,1,1,0,0,166,4,0,0,0,1.1,-36.4,0
2031,32,1,0,0,0,128,3,0,0,0,1.1,-36.4,0
2032,56,1,1,0,0,197,3,0,0,0,1.1,-36.4,0
2033,36,0,1,0,0,395,3,0,0,0,1.1,-36.4,0
2034,51,0,1,0,0,220,2,0,0,0,1.1,-36.4,0
2035,47,0,0,0,0,298,2,0,0,0,1.1,-36.4,0
2036,54,0,1,0,0,123,7,0,0,0,1.1,-36.4,0
2037,41,0,0,0,0,334,7,0,0,0,1.1,-36.4,0
2038,44,0,1,0,0,73,3,0,0,0,1.1,-36.4,0
2039,41,1,1,0,0,186,6,0,0,0,1.1,-36.4,0
2040,57,0,1,0,0,78,3,0,0,0,1.1,-36.4,0
2041,44,0,1,0,0,13,5,0,0,0,1.1,-36.4,0
2042,46,1,1,0,0,303,3,0,0,0,1.1,-36.4,0
2043,35,0,1,0,0,159,3,0,0,0,1.1,-36.4,0
2044,35,1,0,0,0,95,3,0,0,0,1.1,-36.4,0
2045,37,0,0,0,0,46,3,0,0,0,1.1,-36.4,0
2046,52,0,0,0,0,84,3,0,0,0,1.1,-36.4,0
2047,41,1,0,0,0,344,3,0,0,0,1.1,-36.4,0
2048,31,0,1,0,0,157,5,0,0,0,1.1,-36.4,0
2049,40,0,0,0,0,162,4,0,0,0,1.1,-36.4,0
2050,45,0,0,0,0,249,4,0,0,0,1.1,-36.4,0
2051,39,1,1,0,0,185,4,0,0,0,1.1,-36.4,0
2052,45,1,1,0,0,212,5,0,0,0,1.1,-36.4,0
2053,26,1,1,0,0,195,2,0,0,0,1.1,-36.4,0
2054,36,0,0,0,0,143,4,0,0,0,1.1,-36.4,0
2055,33,0,0,0,0,68,2,0,0,0,1.1,-36.4,0
2056,38,0,1,0,0,274,6,0,0,0,1.1,-36.4,0
2057,50,0,0,0,0,152,5,0,0,0,1.1,-36.4,0
2058,37,0,1,0,0,325,4,0,0,0,1.1,-36.4,0
2059,39,0,0,0,0,249,4,0,0,0,1.1,-36.4,0
2060,36,1,1,0,0,111,4,0,0,0,1.1,-36.4,0
2061,35,1,1,0,0,81,4,0,0,0,1.1,-36.4,0
2062,31,0,0,0,0,181,4,0,0,0,1.1,-36.4,0
2063,31,1,1,0,0,92,2,0,0,0,1.1,-36.4,0
2064,32,0,0,0,0,85,2,0,0,0,1.1,-36.4,0
2065,39,0,0,0,0,182,6,0,0,0,1.1,-36.4,0
2066,25,0,1,0,0,530,7,0,0,0,1.1,-36.4,0
2067,40,0,1,0,0,160,3,0,0,0,1.1,-36.4,0
2068,28,0,1,0,0,176,4,0,0,0,1.1,-36.4,0
2069,29,0,1,0,0,134,2,0,0,0,1.1,-36.4,0
2070,57,0,1,0,0,514,5,0,0,0,1.1,-36.4,0
2071,53,0,0,0,0,181,5,0,0,0,1.1,-36.4,0
2072,39,0,0,0,0,504,4,0,0,0,1.1,-36.4,1
2073,60,0,1,0,0,160,3,0,0,0,1.1,-36.4,0
2074,42,0,0,0,0,267,3,0,0,0,1.1,-36.4,0
2075,30,1,1,0,0,907,2,0,0,0,1.1,-36.4,0
2076,34,0,1,0,0,200,1,0,0,0,1.1,-36.4,0
2077,43,0,1,0,0,139,1,0,0,0,1.1,-36.4,0
2078,38,0,0,0,0,147,1,0,0,0,1.1,-36.4,0
2079,35,1,1,0,0,153,1,0,0,0,1.1,-36.4,0
2080,26,1,1,0,0,109,1,0,0,0,1.1,-36.4,0
2081,31,0,0,0,0,97,2,0,0,0,1.1,-36.4,0
2082,55,1,0,0,0,164,1,0,0,0,1.1,-36.4,0
2083,59,0,0,0,0,70,1,0,0,0,1.1,-36.4,0
2084,28,0,0,0,0,71,1,0,0,0,1.1,-36.4,0
2085,48,0,0,0,0,723,1,0,0,0,1.1,-36.4,0
2086,37,0,0,0,0,518,1,0,0,0,1.1,-36.4,0
2087,35,0,0,0,0,147,1,0,0,0,1.1,-36.4,0
2088,30,1,1,0,0,101,1,0,0,0,1.1,-36.4,0
2089,30,1,1,0,0,142,1,0,0,0,1.1,-36.4,0
2090,53,1,1,0,0,520,1,0,0,0,1.1,-36.4,0
2091,34,0,0,0,0,611,2,0,0,0,1.1,-36.4,0
2092,51,1,0,0,0,66,1,0,0,0,1.1,-36.4,0
2093,43,1,1,0,0,135,3,0,0,0,1.1,-36.4,0
2094,54,1,0,0,0,276,2,0,0,0,1.1,-36.4,0
2095,45,0,1,0,0,449,1,0,0,0,1.1,-36.4,0
2096,46,0,1,0,0,98,1,0,0,0,1.1,-36.4,0
2097,57,1,1,0,0,105,1,0,0,0,1.1,-36.4,0
2098,34,1,1,0,0,382,2,0,0,0,1.1,-36.4,0
2099,33,0,0,0,0,213,1,0,0,0,1.1,-36.4,0
2100,48,1,1,0,0,116,1,0,0,0,1.1,-36.4,0
2101,33,0,1,0,0,50,1,0,0,0,1.1,-36.4,0
2102,36,1,1,0,0,138,1,0,0,0,1.1,-36.4,0
2103,28,0,0,0,0,49,1,0,0,0,1.1,-36.4,0
2104,30,1,1,0,0,178,2,0,0,0,1.1,-36.4,0
2105,31,0,1,0,0,169,1,0,0,0,1.1,-36.4,0
2106,26,1,1,0,0,155,1,0,0,0,1.1,-36.4,0
2107,40,0,0,0,0,120,1,0,0,0,1.1,-36.4,0
2108,40,0,0,0,0,203,1,0,0,0,1.1,-36.4,0
2109,51,0,0,0,0,244,1,0,0,0,1.1,-36.4,0
2110,30,0,0,0,0,428,1,0,0,0,1.1,-36.4,0
2111,34,0,1,0,0,53,1,0,0,0,1.1,-36.4,0
2112,51,0,0,0,0,360,1,0,0,0,1.1,-36.4,0
2113,39,1,1,0,0,215,1,0,0,0,1.1,-36.4,0
2114,57,0,0,0,0,500,2,0,0,0,1.1,-36.4,0
2115,33,0,1,0,0,207,1,0,0,0,1.1,-36.4,0
2116,33,0,0,0,0,568,4,0,0,0,1.1,-36.4,1
2117,22,0,0,0,0,270,1,0,0,0,1.1,-36.4,0
2118,38,1,1,0,0,154,1,0,0,0,1.1,-36.4,0
2119,56,0,0,0,0,272,1,0,0,0,1.1,-36.4,0
2120,45,0,1,0,0,229,1,0,0,0,1.1,-36.4,0
2121,50,0,1,0,0,108,1,0,0,0,1.1,-36.4,0
2122,28,1,1,0,0,210,1,0,0,0,1.1,-36.4,0
2123,53,0,1,0,0,383,1,0,0,0,1.1,-36.4,0
2124,33,0,1,0,0,259,6,0,0,0,1.1,-36.4,0
2125,38,0,0,0,0,1000,1,0,0,0,1.1,-36.4,1
2126,35,1,1,0,0,618,1,0,0,0,1.1,-36.4,1
2127,28,0,0,0,0,237,1,0,0,0,1.1,-36.4,0
2128,30,0,1,0,0,106,1,0,0,0,1.1,-36.4,0
2129,37,1,1,0,0,351,1,0,0,0,1.1,-36.4,0
2130,42,0,1,0,0,218,1,0,0,0,1.1,-36.4,0
2131,35,0,1,0,0,198,1,0,0,0,1.1,-36.4,0
2132,48,1,1,0,0,284,2,0,0,0,1.1,-36.4,0
2133,41,0,1,0,0,190,1,0,0,0,1.1,-36.4,0
2134,26,0,0,0,0,295,1,0,0,0,1.1,-36.4,0
2135,26,0,1,0,0,106,1,0,0,0,1.1,-36.4,0
2136,47,0,0,0,0,93,1,0,0,0,1.1,-36.4,0
2137,54,0,1,0,0,62,3,0,0,0,1.1,-36.4,0
2138,40,0,1,0,0,217,1,0,0,0,1.1,-36.4,0
2139,35,1,1,0,0,343,1,0,0,0,1.1,-36.4,0
2140,35,0,0,0,0,227,4,0,0,0,1.1,-36.4,0
2141,34,1,1,0,0,248,2,0,0,0,1.1,-36.4,0
2142,28,0,1,0,0,180,1,0,0,0,1.1,-36.4,0
2143,36,0,0,0,0,117,1,0,0,0,1.1,-36.4,0
2144,42,1,1,0,0,205,1,0,0,0,1.1,-36.4,0
2145,37,0,1,0,0,370,1,0,0,0,1.1,-36.4,0
2146,45,0,0,0,0,427,1,0,0,0,1.1,-36.4,0
2147,48,0,0,0,0,289,2,0,0,0,1.1,-36.4,0
2148,53,0,1,0,0,170,1,0,0,0,1.1,-36.4,0
2149,42,0,0,0,0,705,1,0,0,0,1.1,-36.4,0
2150,53,0,1,0,0,198,1,0,0,0,1.1,-36.4,0
2151,53,0,1,0,0,247,1,0,0,0,1.1,-36.4,0
2152,33,0,0,0,0,226,1,0,0,0,1.1,-36.4,0
2153,34,1,1,0,0,174,1,0,0,0,1.1,-36.4,0
2154,48,0,1,0,0,166,1,0,0,0,1.1,-36.4,0
2155,34,1,1,0,0,373,1,0,0,0,1.1,-36.4,0
2156,49,0,0,0,0,259,1,0,0,0,1.1,-36.4,0
2157,48,0,1,0,0,340,1,0,0,0,1.1,-36.4,0
2158,38,0,1,0,0,392,1,0,0,0,1.1,-36.4,0
2159,44,0,1,0,0,245,1,0,0,0,1.1,-36.4,0
2160,36,0,0,0,0,136,1,0,0,0,1.1,-36.4,0
2161,44,0,0,0,0,148,1,0,0,0,1.1,-36.4,0
2162,50,0,1,0,0,137,1,0,0,0,1.1,-36.4,0
2163,38,0,1,0,0,456,1,0,0,0,1.1,-36.4,0
2164,41,0,1,0,0,107,1,0,0,0,1.1,-36.4,0
2165,45,0,0,0,0,44,1,0,0,0,1.1,-36.4,0
2166,53,1,1,0,0,118,1,0,0,0,1.1,-36.4,0
2167,36,0,1,0,0,135,1,0,0,0,1.1,-36.4,0
2168,45,0,1,0,0,276,1,0,0,0,1.1,-36.4,0
2169,34,0,0,0,0,150,2,0,0,0,1.1,-36.4,0
2170,37,0,1,0,0,118,1,0,0,0,1.1,-36.4,0
2171,25,0,1,0,0,38,1,0,0,0,1.1,-36.4,0
2172,35,1,1,0,0,232,3,0,0,0,1.1,-36.4,0
2173,32,1,1,0,0,325,1,0,0,0,1.1,-36.4,0
2174,39,0,1,0,0,311,1,0,0,0,1.1,-36.4,0
2175,36,1,1,0,0,147,1,0,0,0,1.1,-36.4,0
2176,46,0,1,0,0,125,1,0,0,0,1.1,-36.4,0
2177,56,0,1,0,0,98,1,0,0,0,1.1,-36.4,0
2178,37,0,0,0,0,93,1,0,0,0,1.1,-36.4,0
2179,37,0,0,0,0,83,1,0,0,0,1.1,-36.4,0
2180,39,0,1,0,0,67,1,0,0,0,1.1,-36.4,0
2181,51,0,1,0,0,20,1,0,0,0,1.1,-36.4,0
2182,34,0,1,0,0,174,4,0,0,0,1.1,-36.4,0
2183,28,0,0,0,0,260,3,0,0,0,1.1,-36.4,0
2184,43,0,1,0,0,94,1,0,0,0,1.1,-36.4,0
2185,41,0,1,0,0,122,1,0,0,0,1.1,-36.4,0
2186,54,0,1,0,0,334,1,0,0,0,1.1,-36.4,0
2187,53,0,0,0,0,609,2,0,0,0,1.1,-36.4,0
2188,47,1,1,0,0,202,1,0,0,0,1.1,-36.4,0
2189,47,1,1,0,0,262,1,0,0,0,1.1,-36.4,0
2190,39,0,0,0,0,302,1,0,0,0,1.1,-36.4,0
2191,37,0,1,0,0,121,2,0,0,0,1.1,-36.4,0
2192,40,0,1,0,0,202,3,0,0,0,1.1,-36.4,0
2193,35,0,1,0,0,806,1,0,0,0,1.1,-36.4,0
2194,36,1,1,0,0,21,1,0,0,0,1.1,-36.4,0
2195,45,0,0,0,0,334,2,0,0,0,1.1,-36.4,0
2196,38,0,1,0,0,156,1,0,0,0,1.1,-36.4,0
2197,41,0,1,0,0,92,1,0,0,0,1.1,-36.4,0
2198,37,0,1,0,0,128,2,0,0,0,1.1,-36.4,0
2199,45,1,1,0,0,766,1,0,0,0,1.1,-36.4,0
2200,48,0,1,0,0,162,1,0,0,0,1.1,-36.4,0
2201,29,1,0,0,0,255,5,0,0,0,1.1,-36.4,0
2202,38,0,1,0,0,137,1,0,0,0,1.1,-36.4,0
2203,48,0,1,0,0,189,1,0,0,0,1.1,-36.4,0
2204,40,0,1,0,0,110,1,0,0,0,1.1,-36.4,0
2205,38,0,1,0,0,395,2,0,0,0,1.1,-36.4,1
2206,42,0,0,0,0,135,1,0,0,0,1.1,-36.4,0
2207,32,0,0,0,0,102,4,0,0,0,1.1,-36.4,0
2208,60,1,0,0,0,188,2,0,0,0,1.1,-36.4,0
2209,47,1,1,0,0,139,1,0,0,0,1.1,-36.4,0
2210,42,1,1,0,0,65,1,0,0,0,1.1,-36.4,0
2211,55,0,0,0,0,266,2,0,0,0,1.1,-36.4,0
2212,37,0,1,0,0,76,1,0,0,0,1.1,-36.4,0
2213,38,0,1,0,0,1015,1,0,0,0,1.1,-36.4,1
2214,45,0,1,0,0,122,1,0,0,0,1.1,-36.4,0
2215,32,0,0,0,0,60,1,0,0,0,1.1,-36.4,0
2216,37,0,1,0,0,111,3,0,0,0,1.1,-36.4,0
2217,30,0,1,0,0,683,2,0,0,0,1.1,-36.4,1
2218,36,0,1,0,0,100,1,0,0,0,1.1,-36.4,0
2219,48,1,1,0,0,82,1,0,0,0,1.1,-36.4,0
2220,51,1,0,0,0,470,1,0,0,0,1.1,-36.4,1
2221,46,0,0,0,0,149,1,0,0,0,1.1,-36.4,0
2222,48,0,0,0,0,106,1,0,0,0,1.1,-36.4,0
2223,47,0,1,0,0,127,2,0,0,0,1.1,-36.4,0
2224,41,0,0,0,0,320,1,0,0,0,1.1,-36.4,0
2225,53,1,1,0,0,145,1,0,0,0,1.1,-36.4,0
2226,55,1,0,0,0,129,1,0,0,0,1.1,-36.4,0
2227,44,0,1,0,0,730,1,0,0,0,1.1,-36.4,0
2228,48,0,0,0,0,36,1,0,0,0,1.1,-36.4,0
2229,34,0,0,0,0,95,3,0,0,0,1.1,-36.4,0
2230,38,0,0,0,0,120,1,0,0,0,1.1,-36.4,0
2231,42,1,1,0,0,349,1,0,0,0,1.1,-36.4,0
2232,57,1,1,0,0,768,1,0,0,0,1.1,-36.4,0
2233,58,0,0,0,0,277,1,0,0,0,1.1,-36.4,0
2234,48,0,1,0,0,289,1,0,0,0,1.1,-36.4,0
2235,32,1,1,0,0,473,1,0,0,0,1.1,-36.4,0
2236,35,1,1,0,0,133,1,0,0,0,1.1,-36.4,0
2237,55,1,0,0,0,129,1,0,0,0,1.1,-36.4,0
2238,47,0,0,0,0,386,2,0,0,0,1.1,-36.4,0
2239,31,0,0,0,0,1001,4,0,0,0,1.1,-36.4,1
2240,38,0,1,0,0,76,1,0,0,0,1.1,-36.4,0
2241,49,0,1,0,0,214,1,0,0,0,1.1,-36.4,0
2242,33,0,0,0,0,355,1,0,0,0,1.1,-36.4,0
2243,27,1,1,0,0,194,2,0,0,0,1.1,-36.4,0
2244,45,0,1,0,0,845,1,0,0,0,1.1,-36.4,1
2245,34,0,1,0,0,208,1,0,0,0,1.1,-36.4,0
2246,38,0,0,0,0,173,1,0,0,0,1.1,-36.4,0
2247,45,0,1,0,0,113,2,0,0,0,1.1,-36.4,0
2248,54,0,0,0,0,853,1,0,0,0,1.1,-36.4,0
2249,58,1,1,0,0,518,1,0,0,0,1.1,-36.4,0
2250,57,1,0,0,0,452,2,0,0,0,1.1,-36.4,0
2251,28,1,1,0,0,203,2,0,0,0,1.1,-36.4,0
2252,49,0,0,0,0,813,2,0,0,0,1.1,-36.4,0
2253,60,1,1,0,0,81,1,0,0,0,1.1,-36.4,0
2254,39,0,0,0,0,93,1,0,0,0,1.1,-36.4,0
2255,40,0,1,0,0,119,1,0,0,0,1.1,-36.4,0
2256,36,0,0,0,0,296,1,0,0,0,1.1,-36.4,0
2257,59,1,1,0,0,916,2,0,0,0,1.1,-36.4,0
2258,42,1,0,0,0,60,2,0,0,0,1.1,-36.4,0
2259,35,1,1,0,0,443,1,0,0,0,1.1,-36.4,0
2260,42,0,1,0,0,225,2,0,0,0,1.1,-36.4,0
2261,37,0,1,0,0,262,2,0,0,0,1.1,-36.4,0
2262,49,0,0,0,0,431,2,0,0,0,1.1,-36.4,0
2263,39,0,0,0,0,358,2,0,0,0,1.1,-36.4,0
2264,46,0,0,0,0,565,2,0,0,0,1.1,-36.4,0
2265,36,1,1,0,0,753,6,0,0,0,1.1,-36.4,1
2266,35,0,1,0,0,103,3,0,0,0,1.1,-36.4,0
2267,51,0,0,0,0,708,2,0,0,0,1.1,-36.4,0
2268,40,0,0,0,0,265,1,0,0,0,1.1,-36.4,0
2269,32,0,0,0,0,255,2,0,0,0,1.1,-36.4,0
2270,42,1,1,0,0,434,2,0,0,0,1.1,-36.4,0
2271,25,1,1,0,0,59,1,0,0,0,1.1,-36.4,0
2272,46,0,0,0,0,305,1,0,0,0,1.1,-36.4,0
2273,42,1,0,0,0,155,2,0,0,0,1.1,-36.4,0
2274,47,0,0,0,0,805,2,0,0,0,1.1,-36.4,0
2275,56,1,1,0,0,242,1,0,0,0,1.1,-36.4,0
2276,27,0,0,0,0,19,9,0,0,0,1.1,-36.4,0
2277,47,0,1,0,0,93,6,0,0,0,1.1,-36.4,0
2278,30,0,1,0,0,211,3,0,0,0,1.1,-36.4,0
2279,48,1,1,0,0,31,2,0,0,0,1.1,-36.4,0
2280,58,1,1,0,0,104,2,0,0,0,1.1,-36.4,0
2281,39,0,0,0,0,342,3,0,0,0,1.1,-36.4,0
2282,54,1,1,0,0,172,2,0,0,0,1.1,-36.4,0
2283,33,0,1,0,0,160,3,0,0,0,1.1,-36.4,0
2284,58,1,1,0,0,535,2,0,0,0,1.1,-36.4,0
2285,39,1,1,0,0,514,5,0,0,0,1.1,-36.4,0
2286,49,0,1,0,0,276,1,0,0,0,1.1,-36.4,0
2287,33,0,0,0,0,176,3,0,0,0,1.1,-36.4,0
2288,49,0,1,0,0,161,1,0,0,0,1.1,-36.4,0
2289,40,0,0,0,0,245,4,0,0,0,1.1,-36.4,0
2290,30,0,1,0,0,123,1,0,0,0,1.1,-36.4,0
2291,32,1,1,0,0,93,2,0,0,0,1.1,-36.4,0
2292,59,1,0,0,0,188,3,0,0,0,1.1,-36.4,0
2293,53,0,1,0,0,332,1,0,0,0,1.1,-36.4,0
2294,43,1,0,0,0,178,2,0,0,0,1.1,-36.4,0
2295,48,0,0,0,0,318,2,0,0,0,1.1,-36.4,0
2296,53,0,0,0,0,139,2,0,0,0,1.1,-36.4,0
2297,37,1,1,0,0,152,1,0,0,0,1.1,-36.4,0
2298,26,0,1,0,0,188,1,0,0,0,1.1,-36.4,0
2299,38,0,1,0,0,94,2,0,0,0,1.1,-36.4,0
2300,36,1,1,0,0,54,3,0,0,0,1.1,-36.4,0
2301,45,1,0,0,0,29,1,0,0,0,1.1,-36.4,0
2302,47,0,0,0,0,271,1,0,0,0,1.1,-36.4,0
2303,36,0,1,0,0,95,1,0,0,0,1.1,-36.4,0
2304,47,0,0,0,0,227,1,0,0,0,1.1,-36.4,0
2305,31,0,1,0,0,190,1,0,0,0,1.1,-36.4,0
2306,29,0,0,0,0,60,1,0,0,0,1.1,-36.4,0
2307,41,0,0,0,0,296,1,0,0,0,1.1,-36.4,0
2308,27,0,1,0,0,125,1,0,0,0,1.1,-36.4,0
2309,35,1,1,0,0,78,3,0,0,0,1.1,-36.4,0
2310,49,0,0,0,0,67,2,0,0,0,1.1,-36.4,0
2311,45,0,0,0,0,93,1,0,0,0,1.1,-36.4,0
2312,50,0,0,0,0,119,2,0,0,0,1.1,-36.4,0
2313,49,0,0,0,0,3,1,0,0,0,1.1,-36.4,0
2314,27,0,0,0,0,297,3,0,0,0,1.1,-36.4,0
2315,58,1,1,0,0,179,1,0,0,0,1.1,-36.4,0
2316,39,0,1,0,0,342,2,0,0,0,1.1,-36.4,0
2317,41,0,0,0,0,420,1,0,0,0,1.1,-36.4,0
2318,45,0,1,0,0,378,1,0,0,0,1.1,-36.4,0
2319,48,0,0,0,0,190,1,0,0,0,1.1,-36.4,0
2320,46,1,1,0,0,354,2,0,0,0,1.1,-36.4,0
2321,49,0,0,0,0,190,1,0,0,0,1.1,-36.4,0
2322,33,0,1,0,0,131,1,0,0,0,1.1,-36.4,0
2323,46,0,0,0,0,367,1,0,0,0,1.1,-36.4,0
2324,51,1,0,0,0,394,1,0,0,0,1.1,-36.4,0
2325,43,1,1,0,0,91,2,0,0,0,1.1,-36.4,0
2326,51,1,1,0,0,280,1,0,0,0,1.1,-36.4,0
2327,43,0,0,0,0,768,2,0,0,0,1.1,-36.4,0
2328,38,0,0,0,0,184,1,0,0,0,1.1,-36.4,0
2329,56,1,0,0,0,43,2,0,0,0,1.1,-36.4,0
2330,34,0,1,0,0,108,2,0,0,0,1.1,-36.4,0
2331,35,1,1,0,0,195,2,0,0,0,1.1,-36.4,0
2332,45,1,0,0,0,109,1,0,0,0,1.1,-36.4,0
2333,43,0,0,0,0,226,1,0,0,0,1.1,-36.4,0
2334,47,0,1,0,0,299,3,0,0,0,1.1,-36.4,0
2335,36,0,1,0,0,141,4,0,0,0,1.1,-36.4,0
2336,35,0,1,0,0,87,1,0,0,0,1.1,-36.4,0
2337,27,0,0,0,0,169,2,0,0,0,1.1,-36.4,0
2338,54,1,1,0,0,119,10,0,0,0,1.1,-36.4,0
2339,33,0,0,0,0,210,1,0,0,0,1.1,-36.4,0
2340,29,0,1,0,0,129,4,0,0,0,1.1,-36.4,0
2341,40,0,0,0,0,481,3,0,0,0,1.1,-36.4,0
2342,36,1,1,0,0,215,1,0,0,0,1.1,-36.4,0
2343,51,0,0,0,0,142,2,0,0,0,1.1,-36.4,0
2344,39,0,1,0,0,411,2,0,0,0,1.1,-36.4,0
2345,36,0,1,0,0,93,1,0,0,0,1.1,-36.4,0
2346,30,0,1,0,0,65,1,0,0,0,1.1,-36.4,0
2347,36,0,1,0,0,531,2,0,0,0,1.1,-36.4,0
2348,37,0,1,0,0,34,4,0,0,0,1.1,-36.4,0
2349,46,0,0,0,0,788,3,0,0,0,1.1,-36.4,0
2350,30,0,1,0,0,851,4,0,0,0,1.1,-36.4,0
2351,30,1,1,0,0,315,3,0,0,0,1.1,-36.4,0
2352,33,0,1,0,0,214,1,0,0,0,1.1,-36.4,0
2353,54,0,1,0,0,92,4,0,0,0,1.1,-36.4,0
2354,35,0,1,0,0,159,2,0,0,0,1.1,-36.4,0
2355,55,0,1,0,0,58,2,0,0,0,1.1,-36.4,0
2356,55,0,1,0,0,165,2,0,0,0,1.1,-36.4,0
2357,36,0,1,0,0,309,2,0,0,0,1.1,-36.4,0
2358,39,0,0,0,0,163,2,0,0,0,1.1,-36.4,0
2359,58,1,0,0,0,210,3,0,0,0,1.1,-36.4,0
2360,37,1,1,0,0,165,3,0,0,0,1.1,-36.4,0
2361,28,0,0,0,0,331,2,0,0,0,1.1,-36.4,0
2362,34,0,1,0,0,230,3,0,0,0,1.1,-36.4,0
2363,54,1,0,0,0,584,2,0,0,0,1.1,-36.4,0
2364,27,0,1,0,0,134,2,0,0,0,1.1,-36.4,0
2365,31,0,0,0,0,185,6,0,0,0,1.1,-36.4,0
2366,48,0,0,0,0,295,2,0,0,0,1.1,-36.4,0
2367,46,0,0,0,0,86,4,0,0,0,1.1,-36.4,0
2368,40,0,1,0,0,151,4,0,0,0,1.1,-36.4,0
2369,58,0,1,0,0,437,2,0,0,0,1.1,-36.4,0
2370,51,0,1,0,0,139,4,0,0,0,1.1,-36.4,0
2371,36,0,0,0,0,267,2,0,0,0,1.1,-36.4,0
2372,36,1,1,0,0,259,5,0,0,0,1.1,-36.4,0
2373,36,0,1,0,0,165,2,0,0,0,1.1,-36.4,0
2374,46,0,0,0,0,566,2,0,0,0,1.1,-36.4,0
2375,50,0,1,0,0,175,2,0,0,0,1.1,-36.4,0
2376,47,0,1,0,0,198,2,0,0,0,1.1,-36.4,0
2377,60,1,1,0,0,220,2,0,0,0,1.1,-36.4,0
2378,36,0,1,0,0,168,2,0,0,0,1.1,-36.4,0
2379,25,0,1,0,0,247,3,0,0,0,1.1,-36.4,0
2380,40,0,1,0,0,291,2,0,0,0,1.1,-36.4,0
2381,37,0,1,0,0,194,2,0,0,0,1.1,-36.4,0
2382,49,0,1,0,0,151,2,0,0,0,1.1,-36.4,0
2383,42,0,1,0,0,166,4,0,0,0,1.1,-36.4,0
2384,37,0,1,0,0,64,2,0,0,0,1.1,-36.4,0
2385,36,0,1,0,0,232,4,0,0,0,1.1,-36.4,0
2386,57,0,0,0,0,647,7,0,0,0,1.1,-36.4,0
2387,39,0,0,0,0,322,3,0,0,0,1.1,-36.4,0
2388,28,1,1,0,0,337,6,0,0,0,1.1,-36.4,0
2389,42,0,0,0,0,50,3,0,0,0,1.1,-36.4,0
2390,34,0,1,0,0,87,2,0,0,0,1.1,-36.4,0
2391,51,0,1,0,0,771,2,0,0,0,1.1,-36.4,0
2392,33,1,1,0,0,76,2,0,0,0,1.1,-36.4,0
2393,58,0,0,0,0,318,2,0,0,0,1.1,-36.4,0
2394,36,0,0,0,0,109,9,0,0,0,1.1,-36.4,0
2395,39,0,0,0,0,304,2,0,0,0,1.1,-36.4,0
2396,31,0,1,0,0,209,2,0,0,0,1.1,-36.4,0
2397,45,0,1,0,0,271,2,0,0,0,1.1,-36.4,0
2398,33,0,1,0,0,326,4,0,0,0,1.1,-36.4,0
2399,35,0,0,0,0,389,2,0,0,0,1.1,-36.4,0
2400,39,0,1,0,0,273,2,0,0,0,1.1,-36.4,0
2401,42,0,1,0,0,264,3,0,0,0,1.1,-36.4,0
2402,42,0,0,0,0,195,5,0,0,0,1.1,-36.4,0
2403,29,1,1,0,0,214,2,0,0,0,1.1,-36.4,0
2404,59,1,0,0,0,87,9,0,0,0,1.1,-36.4,0
2405,32,0,0,0,0,122,7,0,0,0,1.1,-36.4,0
2406,31,0,0,0,0,945,2,0,0,0,1.1,-36.4,1
2407,52,0,0,0,0,288,2,0,0,0,1.1,-36.4,0
2408,25,0,0,0,0,816,3,0,0,0,1.1,-36.4,0
2409,36,0,0,0,0,284,2,0,0,0,1.1,-36.4,0
2410,23,0,1,0,0,116,4,0,0,0,1.1,-36.4,0
2411,42,1,1,0,0,72,4,0,0,0,1.1,-36.4,0
2412,43,1,1,0,0,232,2,0,0,0,1.1,-36.4,0
2413,29,0,1,0,0,262,2,0,0,0,1.1,-36.4,0
2414,45,1,1,0,0,190,5,0,0,0,1.1,-36.4,0
2415,27,0,1,0,0,351,2,0,0,0,1.1,-36.4,0
2416,35,1,1,0,0,166,2,0,0,0,1.1,-36.4,0
2417,35,0,1,0,0,104,2,0,0,0,1.1,-36.4,0
2418,39,0,1,0,0,163,3,0,0,0,1.1,-36.4,0
2419,29,0,1,0,0,492,2,0,0,0,1.1,-36.4,0
2420,46,0,0,0,0,152,3,0,0,0,1.1,-36.4,0
